Phone Number,Customer_Category,Priority_Score,Priority_Level,Customer_Value_Score,Satisfaction_Score,Risk_Score,Upsell_Priority_Encoded
776-5798,STANDARD_UPSELL,31.150838888780587,LOW,0.02301677777561176,0.5,0.2,5
776-9785,STANDARD_UPSELL,30.57696882923904,LOW,0.01153937658478076,0.3,0.2,5
787-9876,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.027504662403295667,0.3,0.3,1
798-8969,STANDARD_UPSELL,31.69123615861667,LOW,0.03382472317233346,0.3,0.2,5
975-7858,STANDARD_UPSELL,31.631651647092863,LOW,0.032633032941857265,0.4,0.0,5
786-8975,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.03135908698107263,0.3,0.5,1
777-7885,STANDARD_UPSELL,30.908604819746746,LOW,0.018172096394934917,0.3,0.0,5
766-7889,STANDARD_UPSELL,31.453135689055145,LOW,0.029062713781102922,0.3,0.0,5
755-9785,GENTLE_UPSELL,51.19658547447456,MEDIUM,0.029914636861864075,0.4,0.0,2
768-5658,STANDARD_UPSELL,31.8998004316506,LOW,0.037996008633012036,0.4,0.0,5
777-8996,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.031069242758917832,0.4,0.3,1
757-5557,STANDARD_UPSELL,30.70200194341728,LOW,0.01404003886834561,0.4,0.0,5
756-8657,STANDARD_UPSELL,31.115442578352322,LOW,0.022308851567046466,0.6,0.0,5
759-6995,DO_NOT_DISTURB,4.0,MINIMAL,0.03181912447389951,0.7999999999999999,0.0,0
777-9859,STANDARD_UPSELL,30.498828342040035,LOW,0.009976566840800687,0.3,0.2,5
798-9668,STANDARD_UPSELL,31.3922769569859,LOW,0.027845539139717993,0.3,0.2,5
978-5799,STANDARD_UPSELL,30.55991260592696,LOW,0.011198252118539209,0.3,0.2,5
797-6595,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.014872269635389172,0.3,0.5,1
777-9995,STANDARD_UPSELL,30.84460850004202,LOW,0.0168921700008404,0.3,0.2,5
985-9577,STANDARD_UPSELL,31.553405448635022,LOW,0.03106810897270044,0.4,0.0,5
759-7555,STANDARD_UPSELL,30.67647470876662,LOW,0.013529494175332377,0.3,0.0,5
979-5587,STANDARD_UPSELL,30.443379714631252,LOW,0.008867594292625026,0.3,0.2,5
989-9889,STANDARD_UPSELL,31.394516136194337,LOW,0.027890322723886724,0.3,0.0,5
799-6779,STANDARD_UPSELL,31.743227699155348,LOW,0.03486455398310698,0.3,0.0,5
988-7899,STANDARD_UPSELL,30.839516159269543,LOW,0.016790323185390855,0.4,0.0,5
796-5857,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.015175973606693153,0.4,0.3,1
798-5798,STANDARD_UPSELL,30.572689422003837,LOW,0.011453788440076704,0.3,0.0,5
797-7675,STANDARD_UPSELL,30.607385546825963,LOW,0.012147710936519236,0.4,0.0,5
977-8956,GENTLE_UPSELL,51.24967544895883,MEDIUM,0.031241886223970824,0.7,0.2,2
798-7767,STANDARD_UPSELL,30.567934355325594,LOW,0.0113586871065119,0.3,0.2,5
777-7876,STANDARD_UPSELL,30.713141608848762,LOW,0.014262832176975217,0.7999999999999999,0.0,5
795-5976,STANDARD_UPSELL,31.44664385288431,LOW,0.02893287705768624,0.3,0.2,5
777-7879,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.013119773367019152,0.3,0.5,1
767-7587,STANDARD_UPSELL,30.77012716108381,LOW,0.01540254322167618,0.3,0.0,5
775-9868,STANDARD_UPSELL,31.897098288939993,LOW,0.037941965778799845,0.4,0.0,5
796-8867,DO_NOT_DISTURB,4.0,MINIMAL,0.017614630664177178,0.7999999999999999,0.0,0
798-5567,STANDARD_UPSELL,30.70488098745166,LOW,0.014097619749033206,0.3,0.2,5
795-7597,GENTLE_UPSELL,51.09399327627588,MEDIUM,0.027349831906896993,0.7,0.0,2
798-8777,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.012634309578357702,0.3,0.3,1
787-9885,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.0351652830289772,0.4,0.3,1
778-8567,STANDARD_UPSELL,31.830944773476094,LOW,0.03661889546952192,0.4,0.0,5
986-7899,STANDARD_UPSELL,30.90764717423125,LOW,0.01815294348462503,0.6,0.0,5
985-9777,STANDARD_UPSELL,31.655712348285594,LOW,0.0331142469657119,0.3,0.0,5
755-7998,STANDARD_UPSELL,30.625405867660117,LOW,0.012508117353202328,0.3,0.0,5
767-7977,STANDARD_UPSELL,30.790914053806794,LOW,0.015818281076135865,0.3,0.0,5
799-8867,STANDARD_UPSELL,31.07721908990593,LOW,0.02154438179811859,0.5,0.0,5
758-9876,MINIMAL_CONTACT,10.385655001656268,MINIMAL,0.012855166721875587,0.4,0.3,3
795-9688,STANDARD_UPSELL,31.742328303498,LOW,0.03484656606995998,0.6,0.0,5
759-5765,DO_NOT_DISTURB,4.0,MINIMAL,0.02234401399814582,0.7999999999999999,0.0,0
777-5877,STANDARD_UPSELL,31.845827371643473,LOW,0.03691654743286944,0.6,0.0,5
787-5879,STANDARD_UPSELL,30.665381299322533,LOW,0.013307625986450628,0.3,0.0,5
977-6598,STANDARD_UPSELL,31.550767215628888,LOW,0.031015344312577752,0.3,0.2,5
755-9756,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.034637734738603404,0.3,0.3,1
986-9758,DO_NOT_DISTURB,4.5,MINIMAL,0.01911357241343612,0.7,0.0,0
756-7579,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.014931703936402092,0.3,0.5,1
758-8797,DO_NOT_DISTURB,4.5,MINIMAL,0.02954619686733835,0.7,0.0,0
788-9969,STANDARD_UPSELL,30.94112594226801,LOW,0.018822518845360167,0.3,0.0,5
986-5866,STANDARD_UPSELL,30.750397725409343,LOW,0.015007954508186823,0.3,0.0,5
777-5759,GENTLE_UPSELL,51.204568364857025,MEDIUM,0.030114209121425664,0.7,0.0,2
797-7999,DO_NOT_DISTURB,4.5,MINIMAL,0.036038488011939755,0.7,0.0,0
786-8698,DO_NOT_DISTURB,3.5,MINIMAL,0.01659500990944985,0.8999999999999999,0.0,0
797-5577,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.01147288480499973,0.3,0.5,1
775-5575,STANDARD_UPSELL,30.434397244690032,LOW,0.008687944893800658,0.3,0.2,5
798-9858,STANDARD_UPSELL,31.77491295818105,LOW,0.035498259163621,0.4,0.0,5
767-7986,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.01993349773525661,0.4,0.3,1
978-7787,STANDARD_UPSELL,30.75855277512376,LOW,0.015171055502475184,0.4,0.0,5
757-7776,STANDARD_UPSELL,31.487733924676327,LOW,0.02975467849352653,0.7,0.0,5
769-7656,STANDARD_UPSELL,30.908640882123738,LOW,0.018172817642474744,0.3,0.0,5
757-5767,DO_NOT_DISTURB,4.5,MINIMAL,0.015610544182016673,0.7,0.0,0
758-7765,STANDARD_UPSELL,30.598259126023645,LOW,0.011965182520472892,0.3,0.2,5
757-7557,STANDARD_UPSELL,30.71245171987078,LOW,0.014249034397415625,0.3,0.0,5
778-9899,DO_NOT_DISTURB,4.0,MINIMAL,0.029717319293002115,0.7999999999999999,0.0,0
797-7596,GENTLE_UPSELL,51.2590516028967,MEDIUM,0.031476290072417444,0.7999999999999999,0.0,2
798-9977,STANDARD_UPSELL,31.65407322865228,LOW,0.0330814645730456,0.3,0.2,5
988-5687,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.012133305314125552,0.3,0.3,1
758-5788,DO_NOT_DISTURB,3.5,MINIMAL,0.014605554659757478,0.8999999999999999,0.0,0
759-9979,STANDARD_UPSELL,31.28908087348369,LOW,0.025781617469673838,0.3,0.0,5
757-9577,DO_NOT_DISTURB,3.5,MINIMAL,0.008765651430169531,0.8999999999999999,0.2,0
797-7775,MINIMAL_CONTACT,10.454300082108567,MINIMAL,0.015143336070285583,0.3,0.3,3
988-7797,STANDARD_UPSELL,30.672162481927955,LOW,0.013443249638559128,0.3,0.0,5
778-7976,STANDARD_UPSELL,31.514931974142897,LOW,0.03029863948285791,0.3,0.2,5
797-7698,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.028902341359593065,0.3,0.3,1
779-9577,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.008628587955730408,0.3,0.5,1
788-9779,STANDARD_UPSELL,31.466798977280288,LOW,0.029335979545605736,0.4,0.0,5
788-9989,MINIMAL_CONTACT,10.503592704597104,MINIMAL,0.016786423486570126,0.4,0.3,3
787-7776,DO_NOT_DISTURB,4.5,MINIMAL,0.020863063344301568,0.7,0.0,0
988-7589,STANDARD_UPSELL,30.511417977564285,LOW,0.010228359551285725,0.5,0.2,5
987-6555,DO_NOT_DISTURB,4.0,MINIMAL,0.013709421913708672,0.7999999999999999,0.0,0
785-8579,STANDARD_UPSELL,30.881153945295512,LOW,0.017623078905910278,0.6,0.0,5
759-5769,STANDARD_UPSELL,30.926325293648627,LOW,0.01852650587297258,0.4,0.0,5
787-6975,STANDARD_UPSELL,30.83854172476159,LOW,0.01677083449523182,0.4,0.0,5
789-7977,STANDARD_UPSELL,31.71122502346668,LOW,0.034224500469333646,0.7999999999999999,0.0,5
767-7958,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.03180151634504899,0.5,0.5,1
796-9559,STANDARD_UPSELL,31.644269646618767,LOW,0.03288539293237532,0.3,0.2,5
777-7878,STANDARD_UPSELL,31.755210013145692,LOW,0.03510420026291389,0.3,0.0,5
797-7897,STANDARD_UPSELL,30.69250487853621,LOW,0.013850097570724156,0.4,0.0,5
776-9857,GENTLE_UPSELL,51.03900905666125,MEDIUM,0.025975226416531178,0.7999999999999999,0.0,2
757-7775,STANDARD_UPSELL,31.738097057346742,LOW,0.034761941146934865,0.3,0.0,5
786-8997,DO_NOT_DISTURB,4.5,MINIMAL,0.030403754357083902,0.7,0.0,0
776-9776,STANDARD_UPSELL,30.790779090493125,LOW,0.0158155818098625,0.3,0.0,5
778-8676,STANDARD_UPSELL,30.588966566001808,LOW,0.011779331320036137,0.3,0.2,5
768-5759,DO_NOT_DISTURB,3.5,MINIMAL,0.016494966285549882,0.8999999999999999,0.0,0
768-7758,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.013215971084807814,0.3,0.5,1
759-8678,STANDARD_UPSELL,31.54323756455989,LOW,0.030864751291197805,0.3,0.2,5
785-7778,STANDARD_UPSELL,30.74194316530857,LOW,0.014838863306171403,0.3,0.0,5
988-8569,GENTLE_UPSELL,50.29317937023966,MEDIUM,0.0073294842559916,0.7,0.0,2
797-5779,STANDARD_UPSELL,31.423618035298915,LOW,0.028472360705978278,0.3,0.0,5
777-8988,STANDARD_UPSELL,31.52838052714562,LOW,0.03056761054291246,0.7999999999999999,0.0,5
785-7575,GENTLE_UPSELL,51.15213139521532,MEDIUM,0.02880328488038296,0.4,0.0,2
958-9889,STANDARD_UPSELL,31.638896935929857,LOW,0.03277793871859717,0.4,0.0,5
986-8965,DO_NOT_DISTURB,4.0,MINIMAL,0.01879184232997978,0.7999999999999999,0.0,0
786-6779,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.018174455666637897,0.6,0.3,1
977-9758,STANDARD_UPSELL,30.677336887999427,LOW,0.013546737759988535,0.3,0.0,5
775-7799,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.01729854594487547,0.3,0.3,1
979-5777,STANDARD_UPSELL,30.641722357351448,LOW,0.01283444714702898,0.3,0.2,5
758-5997,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.031003223891916912,0.3,0.3,1
778-7965,STANDARD_UPSELL,31.636828504170357,LOW,0.032736570083407135,0.4,0.0,5
785-5778,MINIMAL_CONTACT,11.050131779590602,MINIMAL,0.03500439265302006,0.4,0.3,3
758-9796,STANDARD_UPSELL,30.540339829662596,LOW,0.010806796593251927,0.3,0.0,5
757-8575,STANDARD_UPSELL,31.611745555404227,LOW,0.03223491110808455,0.4,0.0,5
986-8995,STANDARD_UPSELL,30.786191535419377,LOW,0.01572383070838754,0.5,0.0,5
799-7795,STANDARD_UPSELL,31.491012074875258,LOW,0.029820241497505146,0.4,0.0,5
797-9898,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.017839838222099426,0.4,0.3,1
765-9787,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.016130721239347126,0.6,0.3,1
775-7797,STANDARD_UPSELL,30.55862477021252,LOW,0.011172495404250422,0.3,0.2,5
978-7896,STANDARD_UPSELL,31.494619640689216,LOW,0.02989239281378433,0.5,0.0,5
778-7879,STANDARD_UPSELL,30.753792375912948,LOW,0.015075847518258929,0.7,0.2,5
799-7765,DO_NOT_DISTURB,4.0,MINIMAL,0.03745168963689522,0.7999999999999999,0.0,0
979-7977,DO_NOT_DISTURB,4.0,MINIMAL,0.030349625281907662,0.7999999999999999,0.0,0
798-9967,DO_NOT_DISTURB,4.5,MINIMAL,0.012170860860153518,0.7,0.0,0
759-7978,DO_NOT_DISTURB,4.5,MINIMAL,0.01522653809743912,0.7,0.0,0
775-9896,STANDARD_UPSELL,31.74566528144613,LOW,0.034913305628922614,0.4,0.0,5
987-8575,STANDARD_UPSELL,30.948342662387155,LOW,0.018966853247743096,0.5,0.0,5
787-5799,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.03141495991173999,0.6,0.3,1
777-9788,STANDARD_UPSELL,30.59207048578993,LOW,0.011841409715798565,0.3,0.2,5
795-7997,STANDARD_UPSELL,31.573355778002163,LOW,0.03146711556004324,0.4,0.0,5
756-7577,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.018715820473085495,0.3,0.3,1
797-9576,STANDARD_UPSELL,30.72079698649119,LOW,0.014415939729823789,0.3,0.2,5
988-6785,STANDARD_UPSELL,31.558608017514363,LOW,0.03117216035028727,0.5,0.0,5
778-7785,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.03611214822798246,0.4,0.3,1
987-7877,STANDARD_UPSELL,30.875949386578434,LOW,0.017518987731568708,0.3,0.0,5
987-6977,STANDARD_UPSELL,30.663890963291447,LOW,0.013277819265828935,0.3,0.2,5
785-7969,STANDARD_UPSELL,31.54234955636977,LOW,0.030846991127395456,0.5,0.2,5
977-5879,STANDARD_UPSELL,30.757592031686578,LOW,0.015151840633731541,0.5,0.2,5
958-7866,STANDARD_UPSELL,30.651610523805363,LOW,0.013032210476107265,0.3,0.0,5
799-8556,STANDARD_UPSELL,31.81201125862947,LOW,0.036240225172589464,0.4,0.0,5
765-5899,STANDARD_UPSELL,31.532406681892194,LOW,0.03064813363784386,0.3,0.2,5
758-5875,STANDARD_UPSELL,31.477414331822505,LOW,0.029548286636450094,0.4,0.0,5
797-5775,GENTLE_UPSELL,51.35590191953924,MEDIUM,0.03389754798848114,0.4,0.0,2
777-9558,DO_NOT_DISTURB,4.5,MINIMAL,0.03362273417659715,0.7,0.0,0
797-6777,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.012299064590363213,0.3,0.5,1
987-9995,STANDARD_UPSELL,31.597666720052562,LOW,0.03195333440105123,0.3,0.0,5
779-5885,MINIMAL_CONTACT,10.427010608345455,MINIMAL,0.014233686944848516,0.3,0.3,3
799-7857,STANDARD_UPSELL,31.57324812014414,LOW,0.031464962402882816,0.3,0.0,5
795-9889,STANDARD_UPSELL,30.90515922234055,LOW,0.018103184446810996,0.3,0.0,5
785-7659,STANDARD_UPSELL,30.784963425379793,LOW,0.015699268507595864,0.3,0.0,5
795-7889,STANDARD_UPSELL,31.516259336608144,LOW,0.03032518673216288,0.3,0.0,5
798-5857,STANDARD_UPSELL,30.732455463617907,LOW,0.01464910927235813,0.3,0.0,5
796-9869,DO_NOT_DISTURB,3.5,MINIMAL,0.034316422330107454,0.8999999999999999,0.0,0
955-8777,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.01471156008247882,0.3,0.5,1
767-9757,STANDARD_UPSELL,31.62524864790941,LOW,0.032504972958188175,0.3,0.0,5
958-7858,GENTLE_UPSELL,51.145096699190916,MEDIUM,0.028627417479772956,0.4,0.0,2
757-6798,STANDARD_UPSELL,31.498703372799834,LOW,0.0299740674559967,0.3,0.0,5
786-7777,STANDARD_UPSELL,31.410510364202263,LOW,0.028210207284045264,0.3,0.0,5
799-8797,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.015693411775094743,0.5,0.5,1
957-7989,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.01383381864811819,0.4,0.3,1
979-5667,STANDARD_UPSELL,30.765022004901315,LOW,0.015300440098026308,0.3,0.0,5
757-6989,STANDARD_UPSELL,30.638578960659324,LOW,0.012771579213186453,0.3,0.0,5
985-5577,STANDARD_UPSELL,31.478866324570657,LOW,0.029577326491413113,0.3,0.0,5
795-9768,STANDARD_UPSELL,31.449461664767384,LOW,0.028989233295347645,0.4,0.0,5
977-5796,STANDARD_UPSELL,30.54010041591613,LOW,0.010802008318322575,0.7,0.2,5
779-5795,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.03449547001601568,0.3,0.3,1
795-8797,STANDARD_UPSELL,31.630391114913124,LOW,0.03260782229826248,0.5,0.0,5
799-6989,STANDARD_UPSELL,31.33897735732465,LOW,0.026779547146493023,0.3,0.0,5
977-9955,STANDARD_UPSELL,30.665704164177185,LOW,0.013314083283543728,0.3,0.0,5
797-7889,STANDARD_UPSELL,30.904672788215716,LOW,0.0180934557643143,0.3,0.0,5
765-7997,STANDARD_UPSELL,31.75413236606448,LOW,0.03508264732128956,0.5,0.0,5
776-7897,STANDARD_UPSELL,31.479744732407934,LOW,0.02959489464815864,0.3,0.2,5
798-5758,STANDARD_UPSELL,30.756490519999236,LOW,0.015129810399984737,0.4,0.0,5
757-5789,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.016077522164098686,0.3,0.3,1
977-9899,DO_NOT_DISTURB,4.5,MINIMAL,0.01812192690877788,0.7,0.0,0
777-7555,MINIMAL_CONTACT,10.898509606570693,MINIMAL,0.029950320219023094,0.3,0.3,3
785-9997,STANDARD_UPSELL,30.61120155731342,LOW,0.012224031146268396,0.3,0.0,5
795-9589,STANDARD_UPSELL,31.590603835812306,LOW,0.03181207671624611,0.3,0.0,5
989-6777,STANDARD_UPSELL,30.638757858667397,LOW,0.012775157173347899,0.3,0.0,5
975-7978,STANDARD_UPSELL,31.409160263451465,LOW,0.028183205269029316,0.3,0.0,5
799-9558,STANDARD_UPSELL,30.85821519699786,LOW,0.017164303939957215,0.3,0.0,5
769-5765,STANDARD_UPSELL,30.744946966561912,LOW,0.014898939331238214,0.3,0.2,5
775-9855,STANDARD_UPSELL,31.849345178038973,LOW,0.036986903560779445,0.6,0.0,5
799-9989,STANDARD_UPSELL,31.5755013843655,LOW,0.031510027687309976,0.3,0.0,5
985-7668,STANDARD_UPSELL,31.404066203854384,LOW,0.028081324077087678,0.3,0.2,5
779-5659,STANDARD_UPSELL,31.504108157537228,LOW,0.030082163150744565,0.6,0.0,5
797-7579,DO_NOT_DISTURB,4.0,MINIMAL,0.032891487587050634,0.7999999999999999,0.0,0
777-7576,DO_NOT_DISTURB,4.0,MINIMAL,0.021364899856939446,0.7999999999999999,0.0,0
797-5679,STANDARD_UPSELL,31.42171566301654,LOW,0.028434313260330746,0.3,0.0,5
797-9656,DO_NOT_DISTURB,4.0,MINIMAL,0.03125247050082062,0.7999999999999999,0.0,0
799-8998,STANDARD_UPSELL,30.83005940375725,LOW,0.016601188075144983,0.3,0.0,5
799-7885,MINIMAL_CONTACT,10.867445070579889,MINIMAL,0.028914835685996284,0.3,0.3,3
777-7998,STANDARD_UPSELL,31.468022250643603,LOW,0.029360445012872088,0.3,0.0,5
767-9857,STANDARD_UPSELL,30.93888881261659,LOW,0.018777776252331773,0.3,0.0,5
955-7959,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.013712876550387765,0.3,0.3,1
987-8975,GENTLE_UPSELL,51.08328809839885,MEDIUM,0.02708220245997141,0.7,0.0,2
777-5978,STANDARD_UPSELL,31.44583255722052,LOW,0.028916651144410395,0.3,0.0,5
977-5977,STANDARD_UPSELL,30.826893418919088,LOW,0.01653786837838176,0.4,0.0,5
789-8767,STANDARD_UPSELL,30.837252652995446,LOW,0.016745053059908907,0.3,0.0,5
977-9956,STANDARD_UPSELL,30.939823158798255,LOW,0.018796463175965096,0.7999999999999999,0.0,5
757-7899,STANDARD_UPSELL,30.98293126945325,LOW,0.019658625389065022,0.5,0.0,5
786-6988,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.021872909970462633,0.3,0.5,1
778-9595,STANDARD_UPSELL,31.408794880310058,LOW,0.028175897606201154,0.5,0.0,5
797-9557,STANDARD_UPSELL,30.814547396496117,LOW,0.016290947929922348,0.4,0.0,5
795-6977,STANDARD_UPSELL,30.671476827095308,LOW,0.013429536541906184,0.3,0.0,5
775-7889,STANDARD_UPSELL,30.851293095011016,LOW,0.0170258619002203,0.3,0.0,5
957-7756,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.016623410727566762,0.3,0.5,1
975-8588,STANDARD_UPSELL,30.91257012560632,LOW,0.018251402512126393,0.4,0.0,5
777-9979,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.028535471244513028,0.3,0.3,1
797-7895,DO_NOT_DISTURB,4.5,MINIMAL,0.0321980015954293,0.7,0.0,0
795-5859,STANDARD_UPSELL,30.701470835444958,LOW,0.014029416708899171,0.3,0.0,5
779-7795,STANDARD_UPSELL,31.464648632065277,LOW,0.02929297264130551,0.3,0.0,5
799-5757,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.016553786772015126,0.5,0.3,1
798-6975,DO_NOT_DISTURB,4.5,MINIMAL,0.011271877354400325,0.7,0.2,0
799-7777,STANDARD_UPSELL,30.70319365054689,LOW,0.014063873010937807,0.4,0.0,5
799-5585,STANDARD_UPSELL,30.560573300286293,LOW,0.01121146600572584,0.3,0.0,5
798-7777,STANDARD_UPSELL,30.881463131821995,LOW,0.017629262636439894,0.3,0.2,5
987-7999,GENTLE_UPSELL,51.01245950383665,MEDIUM,0.025311487595916275,0.4,0.0,2
767-9779,STANDARD_UPSELL,31.415402051296027,LOW,0.02830804102592053,0.4,0.0,5
798-5579,STANDARD_UPSELL,31.387175199561913,LOW,0.027743503991238285,0.3,0.0,5
759-7957,STANDARD_UPSELL,30.840391082100165,LOW,0.01680782164200327,0.3,0.0,5
785-9597,STANDARD_UPSELL,31.681618274441913,LOW,0.033632365488838245,0.6,0.0,5
778-9599,STANDARD_UPSELL,30.749202719318692,LOW,0.014984054386373832,0.4,0.0,5
765-8767,STANDARD_UPSELL,30.74637990564608,LOW,0.014927598112921587,0.3,0.0,5
987-9876,STANDARD_UPSELL,30.685467076417655,LOW,0.013709341528353132,0.3,0.0,5
777-5755,DO_NOT_DISTURB,4.0,MINIMAL,0.03257060827764655,0.7999999999999999,0.0,0
779-7779,STANDARD_UPSELL,31.953777609317246,LOW,0.039075552186344946,0.6,0.0,5
797-7975,GENTLE_UPSELL,50.57739629693151,MEDIUM,0.014434907423287721,0.7,0.0,2
775-9778,DO_NOT_DISTURB,4.5,MINIMAL,0.026214974819347658,0.7,0.2,0
986-7697,DO_NOT_DISTURB,3.000000000000001,MINIMAL,0.01771883837447932,0.9999999999999999,0.0,0
975-8769,STANDARD_UPSELL,30.67837879293389,LOW,0.013567575858677832,0.3,0.0,5
759-7595,STANDARD_UPSELL,30.598813511932807,LOW,0.01197627023865611,0.7,0.2,5
777-7779,STANDARD_UPSELL,31.462242403598765,LOW,0.029244848071975308,0.3,0.0,5
978-7978,STANDARD_UPSELL,31.532958998779012,LOW,0.030659179975580247,0.3,0.0,5
785-6955,DO_NOT_DISTURB,4.5,MINIMAL,0.02616442241907739,0.7,0.0,0
787-8597,STANDARD_UPSELL,30.63787369272524,LOW,0.012757473854504785,0.5,0.0,5
765-9777,DO_NOT_DISTURB,3.5,MINIMAL,0.01814939984869183,0.8999999999999999,0.0,0
987-7775,STANDARD_UPSELL,30.55446781845114,LOW,0.011089356369022786,0.3,0.0,5
769-5756,GENTLE_UPSELL,51.352626569950836,MEDIUM,0.03381566424877089,0.4,0.0,2
785-7757,STANDARD_UPSELL,31.555337696404912,LOW,0.03110675392809821,0.3,0.2,5
785-9766,STANDARD_UPSELL,31.00963443108534,LOW,0.02019268862170679,0.3,0.2,5
798-7768,STANDARD_UPSELL,31.544027815792763,LOW,0.030880556315855276,0.5,0.0,5
765-8877,STANDARD_UPSELL,30.985414200749375,LOW,0.01970828401498753,0.5,0.0,5
757-9885,STANDARD_UPSELL,31.24626300981149,LOW,0.02492526019622978,0.3,0.2,5
767-5957,STANDARD_UPSELL,30.48207479520195,LOW,0.009641495904039002,0.7,0.2,5
797-9598,STANDARD_UPSELL,31.820020801365892,LOW,0.036400416027317875,0.6,0.0,5
765-5756,STANDARD_UPSELL,30.526088014719228,LOW,0.010521760294384562,0.3,0.2,5
765-5797,STANDARD_UPSELL,31.609091168651712,LOW,0.032181823373034255,0.3,0.0,5
788-8797,STANDARD_UPSELL,30.7234186014942,LOW,0.014468372029883951,0.3,0.0,5
988-9777,STANDARD_UPSELL,30.909531277883804,LOW,0.018190625557676098,0.5,0.0,5
958-7895,DO_NOT_DISTURB,4.5,MINIMAL,0.01798844387249078,0.7,0.0,0
796-9777,STANDARD_UPSELL,31.62621044034096,LOW,0.032524208806819166,0.3,0.0,5
789-8977,STANDARD_UPSELL,31.682213640551193,LOW,0.033644272811023855,0.4,0.0,5
779-9868,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.015027751246303345,0.3,0.5,1
797-9877,STANDARD_UPSELL,31.704089284004347,LOW,0.03408178568008696,0.3,0.0,5
776-5755,STANDARD_UPSELL,31.473651611103282,LOW,0.029473032222065654,0.4,0.0,5
985-7687,DO_NOT_DISTURB,4.5,MINIMAL,0.03153295769273075,0.7,0.0,0
779-7877,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.013074642107498377,0.3,0.5,1
785-7799,STANDARD_UPSELL,30.43602642504835,LOW,0.008720528500966995,0.3,0.2,5
799-5989,DO_NOT_DISTURB,4.5,MINIMAL,0.029569432964224773,0.7,0.0,0
787-6865,STANDARD_UPSELL,30.8448108235039,LOW,0.01689621647007796,0.7,0.0,5
757-6887,STANDARD_UPSELL,31.851973680358892,LOW,0.03703947360717781,0.4,0.0,5
797-8667,STANDARD_UPSELL,31.48536376607369,LOW,0.029707275321473756,0.3,0.0,5
778-9675,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.017837655776405965,0.3,0.5,1
769-7779,MINIMAL_CONTACT,10.272515752926736,MINIMAL,0.009083858430891233,0.4,0.3,3
977-9877,STANDARD_UPSELL,30.639200962033225,LOW,0.012784019240664506,0.3,0.2,5
759-9777,STANDARD_UPSELL,31.46392738323254,LOW,0.029278547664650798,0.3,0.0,5
785-5856,STANDARD_UPSELL,31.63603031019236,LOW,0.032720606203847175,0.3,0.0,5
768-7587,STANDARD_UPSELL,30.84849042978595,LOW,0.016969808595718987,0.4,0.0,5
767-8598,STANDARD_UPSELL,31.699749043227317,LOW,0.03399498086454636,0.4,0.0,5
797-7787,GENTLE_UPSELL,50.640251537973185,MEDIUM,0.016006288449329636,0.4,0.0,2
797-8765,DO_NOT_DISTURB,4.5,MINIMAL,0.015167862124599404,0.7,0.0,0
785-7957,STANDARD_UPSELL,31.569641531492373,LOW,0.03139283062984743,0.3,0.0,5
986-7678,DO_NOT_DISTURB,3.5,MINIMAL,0.01371606302921071,0.8999999999999999,0.2,0
779-5957,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.03213881375426314,0.5,0.5,1
766-8979,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.0343289601049804,0.3,0.5,1
