Phone Number,Customer_Category,Priority_Score,Satisfaction_Score,Customer_Value_Score,Account Length,Total_Charges
789-9688,DO_NOT_DISTURB,4.5,0.7,0.009946215796759602,88,47.68
769-5579,DO_NOT_DISTURB,4.5,0.7,0.013677462481012205,222,55.1
769-7989,DO_NOT_DISTURB,4.0,0.7999999999999999,0.031323298167435364,200,122.5
777-5755,DO_NOT_DISTURB,4.5,0.7,0.015195221056517608,200,62.38
789-9685,DO_NOT_DISTURB,4.5,0.7,0.014663483310394694,99,64.82
776-5995,DO_NOT_DISTURB,4.5,0.7,0.015134499653819052,88,68.38
776-9595,DO_NOT_DISTURB,4.5,0.7,0.032592795617770245,86,134.48
797-8677,DO_NOT_DISTURB,4.5,0.7,0.016849271029970397,92,74.17999999999999
768-5765,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02878694510016987,209,112.4
779-9878,DO_NOT_DISTURB,4.0,0.7999999999999999,0.017245288258906356,92,74.39
755-5787,DO_NOT_DISTURB,4.5,0.7,0.034902925598731066,208,136.18
989-5799,DO_NOT_DISTURB,3.5,0.8999999999999999,0.032192647919294666,289,121.14
768-7795,DO_NOT_DISTURB,4.5,0.7,0.013756020933979854,86,62.14
758-5896,DO_NOT_DISTURB,4.5,0.7,0.03399887142631928,202,132.98
985-5875,DO_NOT_DISTURB,4.5,0.7,0.034648794531173144,209,135.24
985-9787,DO_NOT_DISTURB,4.5,0.7,0.013134210281110992,98,60.91
755-9987,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01801308376131298,200,68.86
987-9766,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01835168604318119,290,68.7
767-5987,DO_NOT_DISTURB,3.5,0.8999999999999999,0.037354286663996004,268,142.14
986-5887,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03322423622842742,280,126.13000000000001
799-9797,DO_NOT_DISTURB,4.5,0.7,0.015100113184717654,82,68.11
957-5999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.021588887347801164,228,79.47999999999999
755-6889,DO_NOT_DISTURB,4.0,0.7999999999999999,0.014507785415649014,88,60.78
759-6995,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03181912447389951,202,123.7
796-8867,DO_NOT_DISTURB,4.0,0.7999999999999999,0.017614630664177178,229,68.75
759-5765,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02234401399814582,220,86.82
986-9758,DO_NOT_DISTURB,4.5,0.7,0.01911357241343612,226,75.6
758-8797,DO_NOT_DISTURB,4.5,0.7,0.02954619686733835,98,122.06
797-7999,DO_NOT_DISTURB,4.5,0.7,0.036038488011939755,220,139.66
786-8698,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01659500990944985,269,63.13999999999999
757-5767,DO_NOT_DISTURB,4.5,0.7,0.015610544182016673,206,63.11
778-9899,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029717319293002115,88,122.37
758-5788,DO_NOT_DISTURB,3.5,0.8999999999999999,0.014605554659757478,288,54.82
757-9577,DO_NOT_DISTURB,3.5,0.8999999999999999,0.008765651430169531,282,35.379999999999995
787-7776,DO_NOT_DISTURB,4.5,0.7,0.020863063344301568,88,89.05999999999999
987-6555,DO_NOT_DISTURB,4.0,0.7999999999999999,0.013709421913708672,82,61.660000000000004
786-8997,DO_NOT_DISTURB,4.5,0.7,0.030403754357083902,202,119.65
768-5759,DO_NOT_DISTURB,3.5,0.8999999999999999,0.016494966285549882,282,62.529999999999994
986-8965,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01879184232997978,202,74.88
799-7765,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03745168963689522,82,147.88
979-7977,DO_NOT_DISTURB,4.0,0.7999999999999999,0.030349625281907662,98,124.22
798-9967,DO_NOT_DISTURB,4.5,0.7,0.012170860860153518,222,49.49
759-7978,DO_NOT_DISTURB,4.5,0.7,0.01522653809743912,92,67.32
777-9558,DO_NOT_DISTURB,4.5,0.7,0.03362273417659715,200,132.06
796-9869,DO_NOT_DISTURB,3.5,0.8999999999999999,0.034316422330107454,282,129.74
977-9899,DO_NOT_DISTURB,4.5,0.7,0.01812192690877788,202,72.87
797-7579,DO_NOT_DISTURB,4.0,0.7999999999999999,0.032891487587050634,88,129.43
777-7576,DO_NOT_DISTURB,4.0,0.7999999999999999,0.021364899856939446,220,83.58
797-9656,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03125247050082062,222,121.04
797-7895,DO_NOT_DISTURB,4.5,0.7,0.0321980015954293,88,132.6
798-6975,DO_NOT_DISTURB,4.5,0.7,0.011271877354400325,92,53.47
777-5755,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03257060827764655,82,128.96
775-9778,DO_NOT_DISTURB,4.5,0.7,0.026214974819347658,88,110.86999999999999
986-7697,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.01771883837447932,282,66.47
785-6955,DO_NOT_DISTURB,4.5,0.7,0.02616442241907739,88,109.7
765-9777,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01814939984869183,266,69.32
958-7895,DO_NOT_DISTURB,4.5,0.7,0.01798844387249078,228,70.87
985-7687,DO_NOT_DISTURB,4.5,0.7,0.03153295769273075,200,123.72
799-5989,DO_NOT_DISTURB,4.5,0.7,0.029569432964224773,82,122.95
797-8765,DO_NOT_DISTURB,4.5,0.7,0.015167862124599404,229,59.91
986-7678,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01371606302921071,266,54.42
755-6955,DO_NOT_DISTURB,4.5,0.7,0.030881675642448363,229,119.91
777-7586,DO_NOT_DISTURB,4.5,0.7,0.017957669812116453,228,70.41
985-5657,DO_NOT_DISTURB,4.5,0.7,0.016487761958913237,208,65.96
778-8786,DO_NOT_DISTURB,4.5,0.7,0.028609237903428075,208,113.84
975-6777,DO_NOT_DISTURB,4.5,0.7,0.032716299671842364,222,126.97999999999999
978-5875,DO_NOT_DISTURB,4.5,0.7,0.03034965392977036,208,118.86
795-7787,DO_NOT_DISTURB,4.5,0.7,0.02094404399851703,222,83.6
799-6897,DO_NOT_DISTURB,4.0,0.7999999999999999,0.019795057483689947,229,76.84
799-7897,DO_NOT_DISTURB,4.5,0.7,0.029217555349768172,228,114.25999999999999
796-5567,DO_NOT_DISTURB,4.0,0.7999999999999999,0.014172718188431433,82,63.17999999999999
797-9968,DO_NOT_DISTURB,4.5,0.7,0.017808279313191688,92,77.33
785-5797,DO_NOT_DISTURB,4.5,0.7,0.01508757220196439,222,60.529999999999994
778-7889,DO_NOT_DISTURB,4.5,0.7,0.03141455051278402,226,122.74000000000001
759-7898,DO_NOT_DISTURB,4.5,0.7,0.01688843089841912,222,67.26
759-6878,DO_NOT_DISTURB,4.0,0.7999999999999999,0.016149693140104157,222,63.300000000000004
975-6595,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029705614568098664,92,117.77
988-7977,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02846960544720707,98,116.92999999999998
799-5766,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01787452322457171,282,67.58
768-9877,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0340496525396424,229,125.46999999999998
777-7979,DO_NOT_DISTURB,4.0,0.7999999999999999,0.019261584285106794,202,76.31
985-5887,DO_NOT_DISTURB,3.5,0.8999999999999999,0.018929599899607324,262,73.46000000000001
755-5578,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03475563131007894,88,141.4
765-8886,DO_NOT_DISTURB,4.5,0.7,0.017202676037834902,229,68.07
777-7779,DO_NOT_DISTURB,4.5,0.7,0.029475040770790606,89,121.9
797-5576,DO_NOT_DISTURB,3.5,0.8999999999999999,0.029822746100079924,268,115.39999999999999
765-8778,DO_NOT_DISTURB,4.5,0.7,0.013478893054816346,82,61.92
989-5587,DO_NOT_DISTURB,4.5,0.7,0.012230526708875106,208,49.87
767-7757,DO_NOT_DISTURB,4.0,0.7999999999999999,0.019199872721934658,202,73.69
767-5778,DO_NOT_DISTURB,4.5,0.7,0.03343956302097685,222,129.94
797-9958,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.018385271801560688,282,68.78
768-8555,DO_NOT_DISTURB,4.5,0.7,0.03481636663809673,226,134.98
799-8857,DO_NOT_DISTURB,4.5,0.7,0.018475986032909567,92,81.29
778-8977,DO_NOT_DISTURB,3.5,0.8999999999999999,0.033552103299532995,288,126.85
998-7789,DO_NOT_DISTURB,4.5,0.7,0.03756298950645947,222,145.64999999999998
985-9789,DO_NOT_DISTURB,4.5,0.7,0.012164681519695375,220,49.040000000000006
989-7599,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.015585022747504704,282,57.92
995-5975,DO_NOT_DISTURB,4.5,0.7,0.017600879861715914,228,69.86
758-8959,DO_NOT_DISTURB,4.0,0.7999999999999999,0.021594217630703263,82,87.59
779-9786,DO_NOT_DISTURB,4.5,0.7,0.0259964597794276,82,108.96999999999998
769-9895,DO_NOT_DISTURB,4.0,0.7999999999999999,0.021111343006486826,86,86.91
789-5789,DO_NOT_DISTURB,4.5,0.7,0.02266917734701019,222,88.92
998-9765,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03385786707749024,262,128.73999999999998
988-6996,DO_NOT_DISTURB,4.5,0.7,0.01632967541780072,208,66.32
775-9976,DO_NOT_DISTURB,4.5,0.7,0.015270887267920197,90,69.18
998-7799,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03096155717256884,282,117.45
778-9857,DO_NOT_DISTURB,3.5,0.8999999999999999,0.013298945964868109,268,50.910000000000004
776-5696,DO_NOT_DISTURB,4.5,0.7,0.018933219063427282,88,82.34
775-9697,DO_NOT_DISTURB,4.5,0.7,0.017035090114434055,209,68.15
778-9875,DO_NOT_DISTURB,4.5,0.7,0.01648597128040098,92,72.22
776-7899,DO_NOT_DISTURB,4.5,0.7,0.02064059003552337,222,80.96
766-7995,DO_NOT_DISTURB,4.5,0.7,0.03568791260689157,222,138.26
768-6789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01902156514854505,88,81.38
789-9996,DO_NOT_DISTURB,4.5,0.7,0.021085371807879724,228,82.7
777-5699,DO_NOT_DISTURB,4.5,0.7,0.015741652524119777,92,69.36
989-8899,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03785633829997206,82,148.38000000000002
779-9875,DO_NOT_DISTURB,4.5,0.7,0.012142807919577212,226,50.629999999999995
778-9787,DO_NOT_DISTURB,4.5,0.7,0.015276708617088304,89,68.3
998-9857,DO_NOT_DISTURB,4.0,0.7999999999999999,0.015282313972182396,222,60.49999999999999
796-5989,DO_NOT_DISTURB,4.0,0.7999999999999999,0.031174237657774058,98,127.27000000000001
776-9599,DO_NOT_DISTURB,3.5,0.8999999999999999,0.015595560227133074,298,59.6
958-9787,DO_NOT_DISTURB,4.5,0.7,0.029890548554468932,228,116.07
799-9697,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01882260882669407,208,69.78
999-9575,DO_NOT_DISTURB,4.5,0.7,0.038074188899407314,226,147.26
797-9757,DO_NOT_DISTURB,4.5,0.7,0.03014495977845023,228,116.65
776-7995,DO_NOT_DISTURB,4.5,0.7,0.013634493756307152,86,62.18
775-5975,DO_NOT_DISTURB,4.5,0.7,0.029913686933700275,228,116.6
798-7758,DO_NOT_DISTURB,4.5,0.7,0.015111361695711222,208,61.599999999999994
778-8899,DO_NOT_DISTURB,4.5,0.7,0.013200035301871993,98,61.12
999-7778,DO_NOT_DISTURB,4.5,0.7,0.017316331381989097,228,68.64
989-9799,DO_NOT_DISTURB,4.5,0.7,0.032708495167657885,206,127.97
789-9877,DO_NOT_DISTURB,4.5,0.7,0.013763433566480717,228,54.78
799-9798,DO_NOT_DISTURB,4.5,0.7,0.017224032629616113,92,76.92
986-7569,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02082559332342728,228,81.0
997-7977,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01553473014316773,99,63.07
799-7968,DO_NOT_DISTURB,4.0,0.7999999999999999,0.034141937049036446,98,133.32
999-9679,DO_NOT_DISTURB,4.5,0.7,0.014205222215933195,88,65.6
758-5895,DO_NOT_DISTURB,3.5,0.8999999999999999,0.031942946333812276,282,120.61
795-9559,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03645626962126957,200,141.95
998-7787,DO_NOT_DISTURB,4.5,0.7,0.03340773294295593,82,137.19
779-5556,DO_NOT_DISTURB,4.5,0.7,0.017140950542314883,228,67.26
779-8897,DO_NOT_DISTURB,4.5,0.7,0.01863491310112131,202,74.92
779-9985,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01393405648134008,280,54.0
797-9959,DO_NOT_DISTURB,4.5,0.7,0.0165008987535045,98,72.88
768-8688,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03360196615435405,82,133.12
799-7775,DO_NOT_DISTURB,4.5,0.7,0.012152342058585518,229,48.96
759-9887,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01645863423443632,220,64.58
958-9979,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01963817569559943,282,74.15
778-9598,DO_NOT_DISTURB,4.5,0.7,0.02025162099713202,206,80.3
999-9859,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01759279442206833,222,68.71999999999998
997-5589,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01698366027579138,82,74.46000000000001
997-9575,DO_NOT_DISTURB,4.5,0.7,0.017846905560164546,226,70.3
757-9799,DO_NOT_DISTURB,3.5,0.8999999999999999,0.027277562797278703,288,105.32
989-8777,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01806512556395203,280,68.74000000000001
997-5867,DO_NOT_DISTURB,4.5,0.7,0.011937828620122713,92,56.18
799-7977,DO_NOT_DISTURB,4.0,0.7999999999999999,0.035615563615656765,228,137.18999999999997
998-9677,DO_NOT_DISTURB,4.5,0.7,0.01465748895898132,202,59.65
779-9957,DO_NOT_DISTURB,4.5,0.7,0.03394496665199988,222,131.71
779-9869,DO_NOT_DISTURB,4.0,0.7999999999999999,0.028252898206192534,222,109.21
777-9959,DO_NOT_DISTURB,4.5,0.7,0.016109227915496786,92,71.43
775-5977,DO_NOT_DISTURB,3.5,0.8999999999999999,0.016228634283511026,288,61.19
988-5587,DO_NOT_DISTURB,4.5,0.7,0.0169933179415092,229,67.0
959-5955,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01640560839296201,288,61.29999999999999
759-9995,DO_NOT_DISTURB,4.5,0.7,0.011650367393768936,208,47.82
985-5777,DO_NOT_DISTURB,4.5,0.7,0.0322410977319506,222,125.34
799-8695,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01701674275972093,208,63.660000000000004
997-5875,DO_NOT_DISTURB,4.5,0.7,0.01918676237581719,228,75.54
998-9779,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03251585224989748,289,122.88
988-7698,DO_NOT_DISTURB,4.5,0.7,0.02902525192904155,86,120.74000000000001
758-5998,DO_NOT_DISTURB,4.5,0.7,0.014469631307981814,89,65.19
775-8979,DO_NOT_DISTURB,3.5,0.8999999999999999,0.016396902805409258,282,62.11
775-9868,DO_NOT_DISTURB,4.5,0.7,0.013229891633310245,202,54.01
789-7989,DO_NOT_DISTURB,4.5,0.7,0.010697110045800168,88,50.62
999-8599,DO_NOT_DISTURB,4.5,0.7,0.01934717234059144,228,76.01999999999998
779-6998,DO_NOT_DISTURB,4.0,0.7999999999999999,0.037126903534245276,209,139.73999999999998
787-9979,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029325126570205192,206,114.4
797-6975,DO_NOT_DISTURB,4.5,0.7,0.03338728594103769,228,129.44
777-7679,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.037062519095232054,288,139.33999999999997
787-7757,DO_NOT_DISTURB,4.5,0.7,0.018741845846068007,82,81.72
797-5789,DO_NOT_DISTURB,4.5,0.7,0.01802815365171742,222,71.38
755-7997,DO_NOT_DISTURB,4.0,0.7999999999999999,0.032194651355911305,220,124.69
798-7978,DO_NOT_DISTURB,3.5,0.8999999999999999,0.015344150023482668,266,60.17999999999999
799-7899,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.021109991098480545,286,79.04
759-5989,DO_NOT_DISTURB,4.5,0.7,0.013512027230791158,222,54.28
756-7588,DO_NOT_DISTURB,4.0,0.7999999999999999,0.033827063665188485,98,132.91
989-5895,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.01946000557982913,266,73.44
997-7776,DO_NOT_DISTURB,4.5,0.7,0.017177380834232762,226,67.97999999999999
958-7789,DO_NOT_DISTURB,4.5,0.7,0.02783810821887714,82,116.13000000000001
759-7885,DO_NOT_DISTURB,4.5,0.7,0.01851043741222215,206,74.1
799-5996,DO_NOT_DISTURB,4.0,0.7999999999999999,0.019918235237194423,86,80.76
999-7998,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03437284795396997,206,133.55
785-9989,DO_NOT_DISTURB,4.5,0.7,0.019991422934716927,222,78.78
789-5999,DO_NOT_DISTURB,4.5,0.7,0.010525634295469537,226,44.18000000000001
778-5769,DO_NOT_DISTURB,4.0,0.7999999999999999,0.014609480729200795,228,57.58
789-7895,DO_NOT_DISTURB,4.5,0.7,0.017461240647712945,226,68.91
999-9799,DO_NOT_DISTURB,4.5,0.7,0.01479226602470809,82,66.22
758-9955,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0152970865731763,88,67.76
796-9659,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03428975229492615,282,129.41
757-5889,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03651599414288052,282,138.27
759-5995,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03116538624841677,280,118.10000000000001
789-9565,DO_NOT_DISTURB,4.5,0.7,0.018461402878578767,222,72.99000000000001
995-7686,DO_NOT_DISTURB,4.5,0.7,0.03696213685123659,228,142.54
997-7655,DO_NOT_DISTURB,4.5,0.7,0.00766955198585265,88,41.019999999999996
775-9759,DO_NOT_DISTURB,4.5,0.7,0.030034934055324845,228,116.91
999-9798,DO_NOT_DISTURB,4.5,0.7,0.017507370592386457,88,76.83999999999999
775-8769,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029407977646791893,92,120.71999999999998
988-5996,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0378094463867533,282,142.67
999-6956,DO_NOT_DISTURB,4.5,0.7,0.016681325903748052,82,74.44
799-7978,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03119136343979813,229,119.84
775-9599,DO_NOT_DISTURB,4.5,0.7,0.01712413402824649,222,67.64
997-6778,DO_NOT_DISTURB,4.0,0.7999999999999999,0.013242621075907752,92,59.47
777-7967,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01819607988465928,288,68.5
998-8958,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03574378146615852,292,134.25
795-9597,DO_NOT_DISTURB,4.5,0.7,0.03432209677088883,92,140.18
789-9599,DO_NOT_DISTURB,4.5,0.7,0.02943976991862927,228,114.44
989-9885,DO_NOT_DISTURB,3.5,0.8999999999999999,0.021453881906915693,268,82.03999999999999
989-8796,DO_NOT_DISTURB,4.5,0.7,0.034483342207232134,208,134.67
785-7966,DO_NOT_DISTURB,4.0,0.7999999999999999,0.020824885283297047,226,80.60000000000001
788-7969,DO_NOT_DISTURB,3.5,0.8999999999999999,0.033814103684199924,288,128.82
776-9888,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03389867420379747,288,128.3
755-7899,DO_NOT_DISTURB,4.5,0.7,0.015543837853271934,222,62.790000000000006
999-5878,DO_NOT_DISTURB,4.5,0.7,0.013692037921732975,228,54.32
757-7969,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.016166353523458677,282,55.84
799-6789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.033697927687125914,228,129.92000000000002
757-9755,DO_NOT_DISTURB,4.0,0.7999999999999999,0.015186129933939698,92,67.11
788-8757,DO_NOT_DISTURB,4.5,0.7,0.020225298000971996,222,80.14
795-8798,DO_NOT_DISTURB,4.0,0.7999999999999999,0.016671590138593928,90,72.85
777-5989,DO_NOT_DISTURB,4.5,0.7,0.013308364105309462,202,54.279999999999994
758-7689,DO_NOT_DISTURB,4.5,0.7,0.020650575229447566,222,80.96000000000001
786-9989,DO_NOT_DISTURB,4.5,0.7,0.029574959473671215,228,114.95
989-7986,DO_NOT_DISTURB,4.5,0.7,0.030514465288462758,202,120.13
759-5998,DO_NOT_DISTURB,3.5,0.8999999999999999,0.021407850463276572,282,80.6
779-9597,DO_NOT_DISTURB,3.5,0.8999999999999999,0.014507203605330976,282,55.71
759-5576,DO_NOT_DISTURB,4.5,0.7,0.006705761485546422,89,36.089999999999996
795-8885,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01458866365294496,282,55.050000000000004
768-7596,DO_NOT_DISTURB,4.0,0.7999999999999999,0.013339180807024469,82,59.98
797-9997,DO_NOT_DISTURB,4.0,0.7999999999999999,0.030001339608284164,90,123.41999999999999
796-9698,DO_NOT_DISTURB,3.5,0.8999999999999999,0.015805229223030844,289,59.56
799-8559,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03176935461787182,82,125.33000000000001
999-9998,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01581940020301708,208,63.24
799-7799,DO_NOT_DISTURB,4.5,0.7,0.020499746950602454,229,80.50999999999999
756-9758,DO_NOT_DISTURB,4.0,0.7999999999999999,0.015960301750172046,226,59.44
797-9766,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03729637092810942,282,141.07999999999998
776-9869,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.023412617089693635,289,87.59
999-7995,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03770434988265856,280,142.64
786-9589,DO_NOT_DISTURB,3.5,0.8999999999999999,0.018214200233762412,282,69.04
769-8997,DO_NOT_DISTURB,4.5,0.7,0.0330514183197193,208,129.64
775-5899,DO_NOT_DISTURB,3.5,0.8999999999999999,0.033416906627754255,286,127.26
796-5987,DO_NOT_DISTURB,3.5,0.8999999999999999,0.016080572023422158,286,63.019999999999996
787-5989,DO_NOT_DISTURB,4.0,0.7999999999999999,0.018277674237764174,98,78.0
769-8879,DO_NOT_DISTURB,3.5,0.8999999999999999,0.020293409699354555,288,76.33000000000001
777-9959,DO_NOT_DISTURB,4.5,0.7,0.016503907027503484,229,65.72
989-7759,DO_NOT_DISTURB,4.5,0.7,0.03364411897075591,228,129.87
779-8955,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03537211770255976,282,133.92
997-9855,DO_NOT_DISTURB,4.5,0.7,0.013250912672643998,82,60.64
775-5569,DO_NOT_DISTURB,4.5,0.7,0.014735932165371043,89,67.32000000000001
797-9958,DO_NOT_DISTURB,4.5,0.7,0.03208651707428967,222,124.25999999999999
755-9899,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03153950659883405,98,128.26
798-9899,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03141262084088462,222,121.17999999999999
756-9955,DO_NOT_DISTURB,4.0,0.7999999999999999,0.013025539228174681,82,59.4
995-8899,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.015996951987354152,289,59.3
995-8769,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.021893368017596723,289,81.92
785-9978,DO_NOT_DISTURB,4.5,0.7,0.017866069698468656,88,77.67
996-9759,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01902013165935955,208,75.35000000000001
996-6599,DO_NOT_DISTURB,4.5,0.7,0.0333081061416521,86,136.78
999-5798,DO_NOT_DISTURB,4.5,0.7,0.03404374203176485,228,132.04
988-9588,DO_NOT_DISTURB,4.5,0.7,0.015060034739095784,82,67.65
999-5958,DO_NOT_DISTURB,4.5,0.7,0.013635149561407942,222,55.349999999999994
779-9798,DO_NOT_DISTURB,4.5,0.7,0.01172292152718422,82,54.64
996-9965,DO_NOT_DISTURB,4.5,0.7,0.030674983500386874,222,119.71000000000001
778-9979,DO_NOT_DISTURB,3.5,0.8999999999999999,0.029932997023312074,282,113.44
999-9877,DO_NOT_DISTURB,4.5,0.7,0.01605987915131463,209,64.27
775-5999,DO_NOT_DISTURB,4.5,0.7,0.014352286574036241,222,59.5
998-9775,DO_NOT_DISTURB,4.5,0.7,0.015125179180019923,222,61.04
998-5788,DO_NOT_DISTURB,4.5,0.7,0.018436164672877276,98,79.55
959-5595,DO_NOT_DISTURB,3.5,0.8999999999999999,0.035646147898502505,260,136.85
997-6986,DO_NOT_DISTURB,4.5,0.7,0.013106319794701215,89,61.87
799-6785,DO_NOT_DISTURB,4.5,0.7,0.010411262523649628,82,49.77
756-9585,DO_NOT_DISTURB,4.5,0.7,0.011759821597326412,229,47.839999999999996
796-9888,DO_NOT_DISTURB,4.5,0.7,0.031448419530752406,228,122.74000000000001
769-5869,DO_NOT_DISTURB,4.5,0.7,0.01170014798294333,222,47.75000000000001
758-9795,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029903927844910434,82,123.47999999999999
798-9595,DO_NOT_DISTURB,4.5,0.7,0.028551323196906456,82,118.78
788-6997,DO_NOT_DISTURB,4.5,0.7,0.01553344076381722,86,69.38
775-7977,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01839914694385057,288,69.88
988-9999,DO_NOT_DISTURB,4.5,0.7,0.013902449290455973,228,56.14
989-5879,DO_NOT_DISTURB,4.0,0.7999999999999999,0.014824971532558129,88,65.39
769-9895,DO_NOT_DISTURB,4.0,0.7999999999999999,0.035823390479954025,82,141.51
778-6576,DO_NOT_DISTURB,3.5,0.8999999999999999,0.031942490863824176,288,120.17999999999999
777-9977,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.01596465464999513,288,59.529999999999994
768-5676,DO_NOT_DISTURB,4.0,0.7999999999999999,0.030613936886791464,86,125.30000000000001
989-9999,DO_NOT_DISTURB,4.5,0.7,0.03482371600315861,220,135.39999999999998
759-7887,DO_NOT_DISTURB,4.0,0.7999999999999999,0.030967115864708992,88,121.94
778-9697,DO_NOT_DISTURB,4.5,0.7,0.01313342980097651,82,60.050000000000004
759-7589,DO_NOT_DISTURB,4.0,0.7999999999999999,0.031038442380584248,82,127.44000000000001
999-6589,DO_NOT_DISTURB,4.5,0.7,0.03320646533169074,229,129.16
779-8797,DO_NOT_DISTURB,4.5,0.7,0.031123338130701204,222,121.11999999999999
778-5675,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03086999602149601,98,122.13
775-9899,DO_NOT_DISTURB,4.5,0.7,0.01612998266259633,228,65.59
799-5989,DO_NOT_DISTURB,3.5,0.8999999999999999,0.026667334119805902,288,101.66999999999999
