Phone Number,Customer_Category,Priority_Score,Priority_Level,Customer_Value_Score,Satisfaction_Score,Risk_Score,CustServ Calls,Account Length,Total_Charges
766-7768,PRIORITY_UPSELL_RETENTION,85.51239903955947,HIGH,0.017079967985315428,0.0,0.5,2,82,75.64
797-7898,PRIORITY_UPSELL_RETENTION,85.28879577402252,HIGH,0.009626525800750636,0.2,0.7,2,288,37.45
798-7758,PRIORITY_UPSELL_RETENTION,85.45334085087134,HIGH,0.015111361695711222,0.4,0.7,0,208,61.599999999999994
756-5997,PRIORITY_UPSELL_RETENTION,85.6292749990493,HIGH,0.02097583330164348,0.0,0.5,2,222,82.53999999999999
777-7557,PRIORITY_UPSELL_RETENTION,85.60953491808603,HIGH,0.02031783060286777,0.30000000000000004,0.5,2,286,75.99
786-7598,PRIORITY_UPSELL_RETENTION,85.4497340584701,HIGH,0.014991135282336625,0.0,0.5,2,228,59.120000000000005
797-7699,PRIORITY_UPSELL_RETENTION,85.2771824776797,HIGH,0.009239415922656941,0.0,1.0,8,228,40.16
977-7778,PRIORITY_UPSELL_RETENTION,85.51948994145967,HIGH,0.017316331381989097,0.4,0.5,0,228,68.64
798-9759,PRIORITY_UPSELL_RETENTION,85.62819011068977,HIGH,0.02093967035632551,0.1,0.5,2,88,84.02
776-7799,PRIORITY_UPSELL_RETENTION,85.60968112294292,HIGH,0.02032270409809741,0.0,0.5,2,208,80.75
977-7977,PRIORITY_UPSELL_RETENTION,85.46604190429503,HIGH,0.01553473014316773,0.5,0.5,0,99,63.07
777-7957,PRIORITY_UPSELL_RETENTION,85.48072882813047,HIGH,0.016024294271015472,0.30000000000000004,0.5,2,282,59.41
756-7577,PRIORITY_UPSELL_RETENTION,85.45607265423557,HIGH,0.01520242180785236,0.0,0.5,2,229,60.589999999999996
797-5768,PRIORITY_UPSELL_RETENTION,85.41467597840449,HIGH,0.013822532613482805,0.1,0.5,2,66,62.84
786-5878,PRIORITY_UPSELL_RETENTION,85.42283013438585,HIGH,0.014094337812861795,0.0,0.8,6,226,55.96
777-5556,PRIORITY_UPSELL_RETENTION,85.51422851626944,HIGH,0.017140950542314883,0.4,0.5,0,228,67.26
759-6797,PRIORITY_UPSELL_RETENTION,85.75313000318924,HIGH,0.025104333439641493,0.0,0.5,2,62,106.9
976-5899,PRIORITY_UPSELL_RETENTION,85.41387326747275,HIGH,0.013795775582424903,0.1,0.5,2,98,61.46
757-6789,PRIORITY_UPSELL_RETENTION,85.49749445071512,HIGH,0.016583148357170674,0.2,1.0,8,292,62.599999999999994
777-9557,PRIORITY_UPSELL_RETENTION,85.38675542267062,HIGH,0.012891847422353742,0.0,0.5,2,26,62.660000000000004
768-8688,PRIORITY_UPSELL_RETENTION,86.00805898463062,HIGH,0.03360196615435405,0.5,0.5,0,82,133.12
797-9787,PRIORITY_UPSELL_RETENTION,85.47198624719591,HIGH,0.015732874906530463,0.0,0.5,2,98,69.08
976-8787,PRIORITY_UPSELL_RETENTION,85.54701167378813,HIGH,0.018233722459604605,0.1,0.5,2,29,81.96000000000001
795-5587,PRIORITY_UPSELL_RETENTION,85.6272307220301,HIGH,0.020907690734336758,0.0,0.5,2,99,88.88
758-8759,PRIORITY_UPSELL_RETENTION,85.4646897593239,HIGH,0.0154896586441299,0.0,0.5,2,82,69.18
799-7997,PRIORITY_UPSELL_RETENTION,85.3795531267962,HIGH,0.012651770893206666,0.0,0.7,2,220,51.86
795-7979,PRIORITY_UPSELL_RETENTION,85.44331648509117,HIGH,0.014777216169705874,0.0,0.7,2,222,59.620000000000005
778-7565,PRIORITY_UPSELL_RETENTION,85.41842632396339,HIGH,0.013947544132112981,0.0,0.8,8,80,63.55
769-6887,PRIORITY_UPSELL_RETENTION,85.46547826311296,HIGH,0.015515942103765251,0.0,1.0,8,26,73.05
767-7587,PRIORITY_UPSELL_RETENTION,85.6282281081356,HIGH,0.02094093693785335,0.1,0.5,2,209,82.32000000000001
985-7796,PRIORITY_UPSELL_RETENTION,86.114772436305,HIGH,0.03715908121016655,0.5,0.5,0,20,149.25
778-7886,PRIORITY_UPSELL_RETENTION,85.47520370500642,HIGH,0.015840123500214107,0.0,0.5,2,228,62.449999999999996
987-7896,PRIORITY_UPSELL_RETENTION,85.45539325445091,HIGH,0.015179775148363685,0.1,0.5,2,80,63.21
768-8969,PRIORITY_UPSELL_RETENTION,85.95861327405281,HIGH,0.03195377580176013,0.0,0.7,2,60,133.44
796-5779,PRIORITY_UPSELL_RETENTION,85.51036301378267,HIGH,0.017012100459422294,0.0,0.5,2,28,77.89999999999999
958-9977,PRIORITY_UPSELL_RETENTION,85.58914527086799,HIGH,0.01963817569559943,0.6000000000000001,0.5,0,282,74.15
989-9987,PRIORITY_UPSELL_RETENTION,85.82486511009641,HIGH,0.027495503669880593,0.1,0.5,2,82,114.35
985-6997,PRIORITY_UPSELL_RETENTION,85.42857394197864,HIGH,0.014285798065954692,0.4,0.5,0,22,67.58
785-9889,PRIORITY_UPSELL_RETENTION,85.51082120163565,HIGH,0.017027373387854997,0.0,0.5,2,222,67.64999999999999
976-5855,PRIORITY_UPSELL_RETENTION,85.44457027551809,HIGH,0.014819009183936301,0.0,0.7,2,228,59.45
979-9857,PRIORITY_UPSELL_RETENTION,85.41209955202744,HIGH,0.013736651734247913,0.0,1.0,8,229,55.220000000000006
977-5587,PRIORITY_UPSELL_RETENTION,85.50950980827375,HIGH,0.01698366027579138,0.5,0.5,0,82,74.46000000000001
758-5957,PRIORITY_UPSELL_RETENTION,85.50568681295418,HIGH,0.016856227098472804,0.0,0.5,2,82,74.58
797-7977,PRIORITY_UPSELL_RETENTION,86.0684669084697,HIGH,0.035615563615656765,0.5,0.5,0,228,137.18999999999997
778-5887,PRIORITY_UPSELL_RETENTION,85.3374631456595,HIGH,0.011248771521983315,0.1,0.5,2,222,42.54
777-9759,PRIORITY_UPSELL_RETENTION,85.4832768374649,HIGH,0.016109227915496786,0.4,0.5,0,92,71.43
977-7977,PRIORITY_UPSELL_RETENTION,85.41575486154382,HIGH,0.013858495384793907,0.0,0.5,2,22,66.52000000000001
757-5555,PRIORITY_UPSELL_RETENTION,86.04063793656722,HIGH,0.0346879312189075,0.1,0.5,2,80,141.70000000000002
797-9875,PRIORITY_UPSELL_RETENTION,85.57868172309891,HIGH,0.019289390769963513,0.1,0.5,2,229,75.18
766-9879,PRIORITY_UPSELL_RETENTION,85.95699397288386,HIGH,0.03189979909612891,0.2,0.7,2,262,122.39999999999998
767-7959,PRIORITY_UPSELL_RETENTION,85.42651882469669,HIGH,0.014217294156556275,0.0,0.8,8,88,63.77
775-7557,PRIORITY_UPSELL_RETENTION,86.04023942754743,HIGH,0.03467464758491447,0.0,0.5,2,202,135.55
988-5587,PRIORITY_UPSELL_RETENTION,85.50979953824528,HIGH,0.0169933179415092,0.4,0.5,0,229,67.0
957-5955,PRIORITY_UPSELL_RETENTION,85.49216825178885,HIGH,0.01640560839296201,0.6000000000000001,0.5,0,288,61.29999999999999
979-6678,PRIORITY_UPSELL_RETENTION,85.5013327115359,HIGH,0.016711090384530006,0.0,0.5,2,226,66.28
758-5887,PRIORITY_UPSELL_RETENTION,85.47397445227023,HIGH,0.015799148409007327,0.0,0.7,2,229,63.830000000000005
775-7879,PRIORITY_UPSELL_RETENTION,85.6048167457538,HIGH,0.02016055819179305,0.0,0.5,2,202,80.4
987-7555,PRIORITY_UPSELL_RETENTION,85.92685749348647,HIGH,0.03089524978288213,0.0,0.5,2,89,126.92
769-7655,PRIORITY_UPSELL_RETENTION,85.47754180784325,HIGH,0.015918060261441516,0.0,0.5,2,86,70.31
797-9978,PRIORITY_UPSELL_RETENTION,85.44629522464477,HIGH,0.014876507488159083,0.4,0.5,0,26,69.63000000000001
759-9995,PRIORITY_UPSELL_RETENTION,85.34951102181307,HIGH,0.011650367393768936,0.4,0.5,0,208,47.82
798-7588,PRIORITY_UPSELL_RETENTION,85.34378311947779,HIGH,0.01145943731592644,0.0,0.5,2,92,53.51
985-5777,PRIORITY_UPSELL_RETENTION,85.96723293195852,HIGH,0.0322410977319506,0.4,0.5,0,222,125.34
766-7977,PRIORITY_UPSELL_RETENTION,85.45940040894273,HIGH,0.015313346964757562,0.0,0.5,2,68,69.45
757-7855,PRIORITY_UPSELL_RETENTION,85.59903083191269,HIGH,0.019967694397089605,0.2,0.5,2,289,75.19
785-7955,PRIORITY_UPSELL_RETENTION,85.92162894769726,HIGH,0.030720964923241743,0.0,0.5,2,98,126.00999999999999
757-7778,PRIORITY_UPSELL_RETENTION,85.52285426864276,HIGH,0.01742847562142556,0.0,0.5,2,222,68.96
985-7775,PRIORITY_UPSELL_RETENTION,85.4805931694923,HIGH,0.01601977231640965,0.0,0.8,8,208,64.22
797-9996,PRIORITY_UPSELL_RETENTION,85.54222104970736,HIGH,0.018074034990245316,0.0,1.0,6,200,74.60999999999999
775-9755,PRIORITY_UPSELL_RETENTION,85.52004350229403,HIGH,0.01733478340980117,0.0,0.5,2,229,68.04
799-8675,PRIORITY_UPSELL_RETENTION,85.51050228279163,HIGH,0.01701674275972093,0.5,0.5,0,208,63.660000000000004
779-8598,PRIORITY_UPSELL_RETENTION,85.56641674069229,HIGH,0.018880558023076435,0.0,0.8,8,208,75.06
797-8776,PRIORITY_UPSELL_RETENTION,85.47220106526916,HIGH,0.015740035508971913,0.0,0.7,2,228,62.980000000000004
777-7578,PRIORITY_UPSELL_RETENTION,85.35878918749428,HIGH,0.011959639583142617,0.0,0.5,2,82,55.510000000000005
978-7587,PRIORITY_UPSELL_RETENTION,85.41737488447349,HIGH,0.01391249614911636,0.5,0.5,0,22,65.86
977-9879,PRIORITY_UPSELL_RETENTION,85.48490182918408,HIGH,0.01616339430613624,0.2,0.5,2,289,60.32
777-7586,PRIORITY_UPSELL_RETENTION,85.61497083085852,HIGH,0.020499027695284305,0.0,0.8,8,228,80.25999999999999
977-5776,PRIORITY_UPSELL_RETENTION,85.27247350162371,HIGH,0.009082450054123569,0.0,0.5,2,29,47.64000000000001
985-7755,PRIORITY_UPSELL_RETENTION,85.89740362993679,HIGH,0.029913454331226403,0.0,0.8,8,206,117.27
797-6776,PRIORITY_UPSELL_RETENTION,85.4563432970391,HIGH,0.015211443234636718,0.0,0.8,8,222,60.63999999999999
757-7997,PRIORITY_UPSELL_RETENTION,85.44306081425921,HIGH,0.014768693808640262,0.0,0.5,2,28,69.48
767-7779,PRIORITY_UPSELL_RETENTION,86.13201615959724,HIGH,0.03773387198657475,0.1,0.5,2,98,142.71
775-8979,PRIORITY_UPSELL_RETENTION,85.49190708416228,HIGH,0.016396902805409258,0.6000000000000001,0.5,0,282,62.11
798-5758,PRIORITY_UPSELL_RETENTION,86.10292390711453,HIGH,0.036764130237151096,0.2,0.5,2,262,140.31
775-7987,PRIORITY_UPSELL_RETENTION,85.66521643017902,HIGH,0.02217388100596736,0.2,0.5,2,286,83.27000000000001
788-8678,PRIORITY_UPSELL_RETENTION,85.55717326308879,HIGH,0.018572442102959313,0.1,0.8,8,92,79.57000000000001
789-7787,PRIORITY_UPSELL_RETENTION,85.320913301374,HIGH,0.010697110045800168,0.4,0.5,0,88,50.62
777-9856,PRIORITY_UPSELL_RETENTION,85.89827691786606,HIGH,0.02994256392886865,0.0,0.5,2,98,123.34
767-7775,PRIORITY_UPSELL_RETENTION,85.51438508513924,HIGH,0.0171461695046414,0.1,0.8,8,22,77.86
785-7567,PRIORITY_UPSELL_RETENTION,85.80043277106492,HIGH,0.026681092368830865,0.0,0.5,2,22,115.18
797-6975,PRIORITY_UPSELL_RETENTION,86.00161857823113,HIGH,0.03338728594103769,0.4,0.5,0,228,129.44
779-7779,PRIORITY_UPSELL_RETENTION,85.54086390149138,HIGH,0.018028796716379213,0.0,0.5,2,228,71.06
758-7778,PRIORITY_UPSELL_RETENTION,85.48966325722928,HIGH,0.016322108574309366,0.2,0.5,2,280,61.589999999999996
777-9779,PRIORITY_UPSELL_RETENTION,85.5503300871212,HIGH,0.018344336237373228,0.1,0.5,2,60,80.74000000000001
777-7677,PRIORITY_UPSELL_RETENTION,86.11187557285696,HIGH,0.037062519095232054,0.7000000000000001,0.5,0,288,139.33999999999997
787-7757,PRIORITY_UPSELL_RETENTION,85.56225537538204,HIGH,0.018741845846068007,0.4,0.5,0,82,81.72
797-5787,PRIORITY_UPSELL_RETENTION,85.54084460955153,HIGH,0.01802815365171742,0.4,0.5,0,222,71.38
775-5889,PRIORITY_UPSELL_RETENTION,85.52834746550367,HIGH,0.01761158218345576,0.0,0.8,8,92,76.53
987-8775,PRIORITY_UPSELL_RETENTION,85.46645081612665,HIGH,0.015548360537555116,0.0,0.7,2,200,64.81
975-8788,PRIORITY_UPSELL_RETENTION,85.41919031622135,HIGH,0.01397301054071152,0.0,0.8,8,226,55.580000000000005
787-6776,PRIORITY_UPSELL_RETENTION,86.07228207823154,HIGH,0.03574273594105114,0.1,0.5,2,222,133.59
977-7757,PRIORITY_UPSELL_RETENTION,85.47583873432359,HIGH,0.015861291144119813,0.0,0.5,2,222,62.82
798-7978,PRIORITY_UPSELL_RETENTION,85.46032450070447,HIGH,0.015344150023482668,0.6000000000000001,0.7,0,266,60.17999999999999
758-6796,PRIORITY_UPSELL_RETENTION,85.43909944565739,HIGH,0.014636648188579623,0.1,0.5,2,92,61.67
975-5776,PRIORITY_UPSELL_RETENTION,85.42427179521454,HIGH,0.014142393173817826,0.0,0.8,8,228,55.92
778-6878,PRIORITY_UPSELL_RETENTION,85.2906704590738,HIGH,0.00968901530245989,0.4,0.7,0,22,52.21
958-5888,PRIORITY_UPSELL_RETENTION,86.00158017384388,HIGH,0.03338600579479591,0.1,0.8,8,22,135.26999999999998
768-5977,PRIORITY_UPSELL_RETENTION,85.53551045265851,HIGH,0.017850348421950435,0.2,0.5,2,262,68.64
768-8856,PRIORITY_UPSELL_RETENTION,85.51055838748815,HIGH,0.017018612916271554,0.1,0.5,2,92,73.91000000000001
799-9966,PRIORITY_UPSELL_RETENTION,85.5206189163491,HIGH,0.017353963878302972,0.5,0.5,0,22,78.98
756-7588,PRIORITY_UPSELL_RETENTION,86.01481190995565,HIGH,0.033827063665188485,0.5,0.5,0,98,132.91
758-9777,PRIORITY_UPSELL_RETENTION,85.98523919957579,HIGH,0.03284130665252632,0.5,0.5,0,28,133.54999999999998
795-9959,PRIORITY_UPSELL_RETENTION,85.47396337306462,HIGH,0.01579877910215414,0.0,0.8,8,226,62.66
785-6775,PRIORITY_UPSELL_RETENTION,85.55588489130406,HIGH,0.018529496376802124,0.0,0.5,2,88,80.78
759-5778,PRIORITY_UPSELL_RETENTION,85.55160005592583,HIGH,0.018386668530861093,0.1,0.5,2,62,80.6
759-7699,PRIORITY_UPSELL_RETENTION,85.39661292174142,HIGH,0.013220430724714138,0.0,0.5,2,80,60.88
798-7776,PRIORITY_UPSELL_RETENTION,86.00126776785886,HIGH,0.033375592261961975,0.1,0.5,2,29,135.25
788-5858,PRIORITY_UPSELL_RETENTION,85.86083594855772,HIGH,0.02869453161859052,0.0,1.0,8,98,119.28
787-5968,PRIORITY_UPSELL_RETENTION,85.42436168645759,HIGH,0.014145389548586226,0.0,0.8,8,228,56.47
798-5978,PRIORITY_UPSELL_RETENTION,85.48343167463118,HIGH,0.016114389154372473,0.0,0.5,2,222,64.32000000000001
987-7655,PRIORITY_UPSELL_RETENTION,85.53105190626842,HIGH,0.017701730208947008,0.0,0.5,2,220,69.85000000000001
755-9759,PRIORITY_UPSELL_RETENTION,85.40852057323929,HIGH,0.013617352441309596,0.1,0.8,6,82,61.52
769-6875,PRIORITY_UPSELL_RETENTION,85.40631669305371,HIGH,0.013543889768456984,0.0,0.8,8,222,54.19
795-9575,PRIORITY_UPSELL_RETENTION,85.92802903936817,HIGH,0.03093430131227251,0.0,0.5,2,220,120.32
799-7887,PRIORITY_UPSELL_RETENTION,85.93129388880742,HIGH,0.03104312962691387,0.0,0.5,2,68,129.07
958-6979,PRIORITY_UPSELL_RETENTION,85.4942797630964,HIGH,0.01647599210321319,0.0,0.7,2,202,67.18
755-7579,PRIORITY_UPSELL_RETENTION,85.56250659811235,HIGH,0.01875021993707831,0.0,0.5,2,208,74.53999999999999
777-9878,PRIORITY_UPSELL_RETENTION,85.44543580939143,HIGH,0.014847860313047336,0.2,0.5,2,288,55.699999999999996
797-5558,PRIORITY_UPSELL_RETENTION,85.4817061452297,HIGH,0.016056871507656372,0.0,0.7,2,222,64.57
779-9576,PRIORITY_UPSELL_RETENTION,85.8891614530024,HIGH,0.029638715100080214,0.1,0.5,2,22,121.32
788-7896,PRIORITY_UPSELL_RETENTION,85.52182398078106,HIGH,0.017394132692702385,0.0,0.5,2,202,70.2
797-7975,PRIORITY_UPSELL_RETENTION,85.97616782148889,HIGH,0.03253892738296289,0.0,0.8,9,88,133.65
987-7957,PRIORITY_UPSELL_RETENTION,85.89286346089472,HIGH,0.029762115363157433,0.0,0.5,2,220,116.36
757-6879,PRIORITY_UPSELL_RETENTION,85.83395420060555,HIGH,0.027798473353518136,0.0,0.8,6,208,109.52
788-9657,PRIORITY_UPSELL_RETENTION,85.97677006932682,HIGH,0.03255900231089372,0.30000000000000004,0.5,2,262,123.86
759-5975,PRIORITY_UPSELL_RETENTION,85.9349615874525,HIGH,0.03116538624841677,0.6000000000000001,0.5,0,280,118.10000000000001
799-7597,PRIORITY_UPSELL_RETENTION,85.94406334012345,HIGH,0.03146877800411481,0.1,0.5,2,202,122.69
779-7778,PRIORITY_UPSELL_RETENTION,85.50485236040687,HIGH,0.016828412013562433,0.1,0.5,2,226,65.54
798-7959,PRIORITY_UPSELL_RETENTION,85.323523900042,HIGH,0.010784130001400065,0.0,1.0,8,22,55.34
755-9975,PRIORITY_UPSELL_RETENTION,85.83253967381798,HIGH,0.027751322460599026,0.0,0.7,2,92,116.19999999999999
759-7997,PRIORITY_UPSELL_RETENTION,85.97103818478006,HIGH,0.03236793949266843,0.2,0.7,2,289,122.97999999999999
987-5555,PRIORITY_UPSELL_RETENTION,85.8724056238526,HIGH,0.029080187461753556,0.1,0.5,2,89,115.25999999999999
989-9798,PRIORITY_UPSELL_RETENTION,85.61621905943889,HIGH,0.020540635314629463,0.0,0.8,8,222,81.21000000000001
788-6795,PRIORITY_UPSELL_RETENTION,85.34817833168756,HIGH,0.011605944389585662,0.0,0.5,2,82,54.52
978-7877,PRIORITY_UPSELL_RETENTION,85.49212705328672,HIGH,0.016404235109557484,0.1,0.5,2,200,65.83
767-7698,PRIORITY_UPSELL_RETENTION,85.93565222769433,HIGH,0.031188407589811357,0.30000000000000004,0.5,2,282,117.46000000000001
756-9875,PRIORITY_UPSELL_RETENTION,85.42640895486575,HIGH,0.014213631828858294,0.0,1.0,6,20,69.61
768-5697,PRIORITY_UPSELL_RETENTION,85.43559190936831,HIGH,0.01451973031227692,0.0,0.5,2,28,68.08
767-7977,PRIORITY_UPSELL_RETENTION,85.6021625813867,HIGH,0.020072086046223264,0.1,0.5,2,208,75.47
797-7985,PRIORITY_UPSELL_RETENTION,85.3979523565871,HIGH,0.013265078552903476,0.2,0.7,2,282,50.75
767-6695,PRIORITY_UPSELL_RETENTION,85.45287414469105,HIGH,0.015095804823035089,0.2,0.5,2,282,57.12
788-9888,PRIORITY_UPSELL_RETENTION,85.50721388913524,HIGH,0.016907129637841287,0.0,0.5,2,229,66.73
798-9657,PRIORITY_UPSELL_RETENTION,85.51910414701993,HIGH,0.017303471567331172,0.0,0.8,8,226,67.99
767-7798,PRIORITY_UPSELL_RETENTION,85.46806480371718,HIGH,0.015602160123905976,0.0,0.5,2,228,61.54
778-7775,PRIORITY_UPSELL_RETENTION,85.5764460007609,HIGH,0.019214866692030038,0.0,1.0,8,22,87.44
779-8556,PRIORITY_UPSELL_RETENTION,85.50096340321716,HIGH,0.016698780107238388,0.0,0.8,8,222,66.30000000000001
979-6956,PRIORITY_UPSELL_RETENTION,85.50043977711245,HIGH,0.016681325903748052,0.4,0.7,0,82,74.44
795-5755,PRIORITY_UPSELL_RETENTION,85.98385690747595,HIGH,0.03279523024919841,0.1,0.5,2,92,133.52
779-9676,PRIORITY_UPSELL_RETENTION,85.42777511217682,HIGH,0.01425917040589395,0.0,0.5,2,228,56.459999999999994
799-7778,PRIORITY_UPSELL_RETENTION,85.93574090319395,HIGH,0.03119136343979813,0.5,0.5,0,229,119.84
777-8855,PRIORITY_UPSELL_RETENTION,86.04293057837117,HIGH,0.034764352612372165,0.30000000000000004,0.8,8,288,126.67
778-7898,PRIORITY_UPSELL_RETENTION,85.29865999632574,HIGH,0.009955333210857923,0.0,0.5,2,29,50.830000000000005
777-7577,PRIORITY_UPSELL_RETENTION,85.39450266541073,HIGH,0.013150088847024096,0.1,0.5,2,88,55.88
797-8585,PRIORITY_UPSELL_RETENTION,86.00582762856398,HIGH,0.03352758761879917,0.30000000000000004,0.5,2,282,121.77999999999999
758-5985,PRIORITY_UPSELL_RETENTION,86.0318999211989,HIGH,0.03439666403996343,0.1,0.5,2,222,127.97
797-7686,PRIORITY_UPSELL_RETENTION,85.60850156670737,HIGH,0.02028338555691269,0.30000000000000004,0.5,2,282,76.13000000000001
775-5565,PRIORITY_UPSELL_RETENTION,85.43895042624501,HIGH,0.014631680874833651,0.0,0.5,2,228,58.14
799-9579,PRIORITY_UPSELL_RETENTION,86.05140813523994,HIGH,0.03504693784133121,0.0,0.5,2,222,135.76
776-9577,PRIORITY_UPSELL_RETENTION,86.0277058183514,HIGH,0.03425686061171301,0.1,0.5,2,228,128.07
797-8759,PRIORITY_UPSELL_RETENTION,85.38355651432626,HIGH,0.012785217144208431,0.1,0.5,2,28,61.419999999999995
795-7597,PRIORITY_UPSELL_RETENTION,86.02966290312666,HIGH,0.03432209677088883,0.4,0.5,0,92,140.18
776-5587,PRIORITY_UPSELL_RETENTION,85.4074903953939,HIGH,0.013583013179796795,0.0,0.5,2,86,61.7
979-5786,PRIORITY_UPSELL_RETENTION,86.01303707885724,HIGH,0.033767902628574736,0.1,0.5,2,228,125.6
789-7599,PRIORITY_UPSELL_RETENTION,85.88319309755887,HIGH,0.02943976991862927,0.4,0.5,0,228,114.44
787-6998,PRIORITY_UPSELL_RETENTION,85.61877568462621,HIGH,0.02062585615420736,0.1,0.8,8,222,80.72
989-8796,PRIORITY_UPSELL_RETENTION,86.03450026621697,HIGH,0.034483342207232134,0.4,0.5,0,208,134.67
978-5795,PRIORITY_UPSELL_RETENTION,85.94006606351186,HIGH,0.0313355354503956,0.1,0.5,2,222,116.93999999999998
796-7995,PRIORITY_UPSELL_RETENTION,85.41039963529941,HIGH,0.013679987843313684,0.1,0.5,2,92,61.42
785-7966,PRIORITY_UPSELL_RETENTION,85.62474655849891,HIGH,0.020824885283297047,0.5,0.5,0,226,80.60000000000001
787-6877,PRIORITY_UPSELL_RETENTION,85.9337314423243,HIGH,0.031124381410810253,0.1,0.5,2,88,122.76
769-7756,PRIORITY_UPSELL_RETENTION,85.4493900777714,HIGH,0.014979669259046598,0.1,0.5,2,80,63.68000000000001
985-6666,PRIORITY_UPSELL_RETENTION,86.03311703239245,HIGH,0.034437234413081816,0.30000000000000004,0.5,2,288,128.93
987-5997,PRIORITY_UPSELL_RETENTION,85.71322419218566,HIGH,0.02377413973952202,0.1,0.5,2,208,88.9
777-8678,PRIORITY_UPSELL_RETENTION,85.51185137075078,HIGH,0.017061712358359325,0.4,0.5,0,68,75.58
759-8997,PRIORITY_UPSELL_RETENTION,85.96933458013858,HIGH,0.03231115267128604,0.2,0.8,8,280,122.6
797-7659,PRIORITY_UPSELL_RETENTION,85.85899734779291,HIGH,0.02863324492643013,0.1,0.5,2,22,116.92000000000002
755-7879,PRIORITY_UPSELL_RETENTION,85.46631513559815,HIGH,0.015543837853271934,0.4,0.7,0,222,62.790000000000006
775-8787,PRIORITY_UPSELL_RETENTION,85.58823322059531,HIGH,0.019607774019843566,0.0,0.5,2,228,76.91000000000001
977-5878,PRIORITY_UPSELL_RETENTION,85.41076113765199,HIGH,0.013692037921732975,0.4,0.5,0,228,54.32
797-9579,PRIORITY_UPSELL_RETENTION,86.10717174152613,HIGH,0.036905724717537766,0.1,0.8,8,22,148.57999999999998
757-8798,PRIORITY_UPSELL_RETENTION,85.5358935354774,HIGH,0.017863117849246848,0.0,0.8,8,209,71.04
775-7579,PRIORITY_UPSELL_RETENTION,85.56829367594801,HIGH,0.018943122531600427,0.30000000000000004,0.5,2,282,70.60000000000001
988-7797,PRIORITY_UPSELL_RETENTION,85.39580376992932,HIGH,0.013193458997644006,0.4,0.5,0,68,61.71000000000001
779-9978,PRIORITY_UPSELL_RETENTION,85.50077398536243,HIGH,0.0166924661787476,0.2,0.5,2,282,63.21
788-8757,PRIORITY_UPSELL_RETENTION,85.60675894002917,HIGH,0.020225298000971996,0.4,0.7,0,222,80.14
787-5776,PRIORITY_UPSELL_RETENTION,86.45141114748144,HIGH,0.04838037158271448,0.30000000000000004,0.8,8,280,178.26
795-8778,PRIORITY_UPSELL_RETENTION,85.50014770415781,HIGH,0.016671590138593928,0.5,0.5,0,90,72.85
977-9867,PRIORITY_UPSELL_RETENTION,85.35642160091024,HIGH,0.011880720030341248,0.0,0.5,2,62,56.92
758-7689,PRIORITY_UPSELL_RETENTION,85.61951725688343,HIGH,0.020650575229447566,0.4,0.5,0,222,80.96000000000001
759-5978,PRIORITY_UPSELL_RETENTION,85.6422355138983,HIGH,0.021407850463276572,0.6000000000000001,0.5,0,282,80.6
768-6779,PRIORITY_UPSELL_RETENTION,85.46795726858558,HIGH,0.015598575619519339,0.2,0.5,2,262,60.19
779-5859,PRIORITY_UPSELL_RETENTION,85.49762526410599,HIGH,0.016587508803533196,0.2,0.5,2,282,62.8
977-7789,PRIORITY_UPSELL_RETENTION,85.86291145794901,HIGH,0.0287637152649669,0.5,0.5,0,62,120.04
795-5685,PRIORITY_UPSELL_RETENTION,85.49514407545777,HIGH,0.016504802515258876,0.1,0.8,8,229,64.69
767-7766,PRIORITY_UPSELL_RETENTION,85.44270559780632,HIGH,0.014756853260210579,0.0,0.8,8,88,66.32000000000001
758-5579,PRIORITY_UPSELL_RETENTION,85.55047102586093,HIGH,0.018349034195364117,0.0,0.8,6,209,73.6
795-8885,PRIORITY_UPSELL_RETENTION,85.43765990958835,HIGH,0.01458866365294496,0.6000000000000001,0.5,0,282,55.050000000000004
768-7596,PRIORITY_UPSELL_RETENTION,85.40017542421073,HIGH,0.013339180807024469,0.5,0.5,0,82,59.98
978-5578,PRIORITY_UPSELL_RETENTION,85.50755368337136,HIGH,0.01691845611237846,0.30000000000000004,0.5,2,280,62.97
796-7698,PRIORITY_UPSELL_RETENTION,85.47415687669093,HIGH,0.015805229223030844,0.6000000000000001,0.5,0,289,59.56
797-8559,PRIORITY_UPSELL_RETENTION,85.95308063853615,HIGH,0.03176935461787182,0.5,0.5,0,82,125.33000000000001
758-7985,PRIORITY_UPSELL_RETENTION,85.41407002420138,HIGH,0.013802334140046096,0.0,1.0,8,89,63.059999999999995
977-9787,PRIORITY_UPSELL_RETENTION,85.52230814991411,HIGH,0.017410271663803566,0.0,0.5,2,228,68.8
779-7889,PRIORITY_UPSELL_RETENTION,85.75475350687546,HIGH,0.025158450229182113,0.1,0.5,2,222,93.6
798-5878,PRIORITY_UPSELL_RETENTION,85.45513780797597,HIGH,0.01517126026586589,0.0,0.7,2,92,68.78999999999999
797-9789,PRIORITY_UPSELL_RETENTION,85.59971304287014,HIGH,0.019990434762337844,0.5,0.5,0,22,84.04
797-7766,PRIORITY_UPSELL_RETENTION,86.11889112784328,HIGH,0.03729637092810942,0.6000000000000001,0.5,0,282,141.07999999999998
